#############################################   SD   #############################################
###Rule: InadequatePhrasing

profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=N'hésitez pas à arrêter.	description=La phrase contient un terme inadapté : "pas hésiter".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ne pas hésiter	description=La phrase contient un terme inadapté : "pas hésiter".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ne pas hésiter.	description=La phrase contient un terme inadapté : "pas hésiter".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ne pas hésiter à arrêter.	description=La phrase contient un terme inadapté : "pas hésiter".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=N'évitez pas les trous.	description=La phrase contient un terme inadapté : "pas éviter".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ne pas éviter	description=La phrase contient un terme inadapté : "pas éviter".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ne pas éviter.	description=La phrase contient un terme inadapté : "pas éviter".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ne pas éviter les trous.	description=La phrase contient un terme inadapté : "pas éviter".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ranger la zone (à ne pas oublier : un coup de balai).	description=La phrase contient un terme inadapté : "pas oublier".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=N'oubliez pas de vider l'eau.	description=La phrase contient un terme inadapté : "pas oublier".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ne pas oublier	description=La phrase contient un terme inadapté : "pas oublier".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ne pas oublier.	description=La phrase contient un terme inadapté : "pas oublier".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ne pas oublier de vider l'eau.	description=La phrase contient un terme inadapté : "pas oublier".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prendre plus de deux outils.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Cela ne prouve pas nécessairement une relation de cause à effet , juste qu' ils paraissent montrer un lien .	description=La phrase contient un terme inadapté : "paraître".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'équipement paraît prêt.	description=La phrase contient un terme inadapté : "paraître".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'équipement paraît être prêt.	description=La phrase contient un terme inadapté : "paraître".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'équipement ne paraît pas être prêt.	description=La phrase contient un terme inadapté : "paraître".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'équipement ne paraît pas prêt.	description=La phrase contient un terme inadapté : "paraître".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Le choc parait-il provenir de la voie ?	description=La phrase contient un terme inadapté : "paraître".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Le choc paraît-il provenir de la voie ?	description=La phrase contient un terme inadapté : "paraître".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Cela ne prouve pas nécessairement une relation de cause à effet , juste qu' ils semblent montrer un lien .	description=La phrase contient un terme inadapté : "sembler".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'équipement semble prêt.	description=La phrase contient un terme inadapté : "sembler".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'équipement semble être prêt.	description=La phrase contient un terme inadapté : "sembler".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'équipement ne semble pas être prêt.	description=La phrase contient un terme inadapté : "sembler".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'équipement ne semble pas prêt.	description=La phrase contient un terme inadapté : "sembler".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Il semble être certifié par le label.	description=La phrase contient un terme inadapté : "sembler".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=En semblant réussir, il se trompe.	description=La phrase contient un terme inadapté : "sembler".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Le semblant est déconseillé.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Tourner la vanne soit vers la gauche soit vers le haut.	description=La phrase contient un terme inadapté : "soit..., soit...".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Soit la situation A, poursuivre.	description=La phrase contient un terme inadapté : "soit".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Soit.	description=La phrase contient un terme inadapté : "soit".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Soit, j'accepte cette décision.	description=La phrase contient un terme inadapté : "soit".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prendre l'outil, soit la clé de 12.	description=La phrase contient un terme inadapté : "soit".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Soit à gauche, soit à droite, tourner la vanne.	description=La phrase contient un terme inadapté : "soit..., soit...".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Le dérangement provient soit du sol soit du bord et les mesures à prendre dépendent de la nature du dérangement.	description=La phrase contient un terme inadapté : "soit..., soit...".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Activité exercée soit directement sur les équipements soit dans un environnement électrique.	description=La phrase contient un terme inadapté : "soit..., soit...".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Tourner la vanne soit vers la gauche, soit vers le haut.	description=La phrase contient un terme inadapté : "soit..., soit...".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Qu'il soit absent ou qu'il soit présent, le noter.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Au fond, il faut suivre la procédure.	description=La phrase contient un terme inadapté : "dans le fond".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ce n'est pas si difficile au fond.	description=La phrase contient un terme inadapté : "dans le fond".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Dans le fond, il faut suivre la procédure.	description=La phrase contient un terme inadapté : "dans le fond".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prendre l'outil au fond de l'armoire.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prendre l'outil au fond du tiroir.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prendre l'outil au fond d'une armoire.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prendre l'outil dans le fond de l'armoire.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=La zone permet d'afficher les données relatives au fond cartographique.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=La zone permet d'afficher les données relatives au fonds cartographique.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=La zone permet de gérer le fond de carte.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Utiliser 3 outils maximum.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Tourner la vanne au maximum.	description=La phrase contient un terme inadapté : "au maximum".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Au maximum, utiliser 3 morceaux.	description=La phrase contient un terme inadapté : "au maximum".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Utiliser au moins 3 morceaux.	description=La phrase contient un terme inadapté : "au moins".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Vérifier que la procédure est appliquée, tout au moins le dimanche.	description=La phrase contient un terme inadapté : "au moins".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Vérifier au moins la procédure 12.	description=La phrase contient un terme inadapté : "au moins".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Au moins, vérifier la procédure 12.	description=La phrase contient un terme inadapté : "au moins".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Utiliser 3 morceaux au plus.	description=La phrase contient un terme inadapté : "au plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prendre tout au plus 5 outils.	description=La phrase contient un terme inadapté : "au plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prendre 5 outils, pas moins.	description=La phrase contient un terme inadapté : "pas moins".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prendre 5 outils, pas plus.	description=La phrase contient un terme inadapté : "pas plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ne pas prendre pas plus de deux outils.	description=La phrase contient un terme inadapté : "pas plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ne pas prendre plus de deux outils à la fois.	description=La phrase contient un terme inadapté : "pas plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ne pas prendre moins de 5 outils.	description=La phrase contient un terme inadapté : "pas moins".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ne pas prendre plus de 5 outils.	description=La phrase contient un terme inadapté : "pas plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prendre pas moins de 5 outils.	description=La phrase contient un terme inadapté : "pas moins".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prendre pas plus de 5 outils.	description=La phrase contient un terme inadapté : "pas plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Au plus, prendre 5 outils.	description=La phrase contient un terme inadapté : "au plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Si vous arrivez à plus de 5 fois, arrêter .	description=La phrase contient un terme inadapté : "au plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=A plus de 5 fois, arrêter .	description=La phrase contient un terme inadapté : "au plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prévoir les coûts au plus juste.	description=La phrase contient un terme inadapté : "au plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=De plus, suivre la procédure.	description=La phrase contient un terme inadapté : "de plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=De plus en plus vite, les choses dérivent.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Réaliser de plus en plus vite la procédure.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=En plus, suivre la procédure.	description=La phrase contient un terme inadapté : "en plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Suivre la procédure 12 et en plus de la 15.	description=La phrase contient un terme inadapté : "en plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Il y a 3 outils en moins dans l'armoire.	description=La phrase contient un terme inadapté : "en moins".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Opérateur d'autant moins motivé que la procédure est obsolète.	description=La phrase contient un terme inadapté : "d'autant moins".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Suivre la procédure 12, d'autant plus la 11 est temrinée.	description=La phrase contient un terme inadapté : "d'autant plus".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Utiliser 3 morceaux au minimum.	description=La phrase contient un terme inadapté : "au minimum".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Mettre 3 cm d'eau approximativement.	description=La phrase contient un terme inadapté : "approximativement".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Mettre approximativement 3 cm d'eau.	description=La phrase contient un terme inadapté : "approximativement".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Faire approximativement les comptes.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Faire les comptes approximatifs.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Appliquer la couleur désirée.	description=La phrase contient un terme inadapté : "désiré".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Appliquer la couleur selon le désir du client.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ces informations sont vraisemblables.	description=La phrase contient un terme inadapté : "vraisemblable".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Il faut vraisemblablement suivre la procédure B.	description=La phrase contient un terme inadapté : "vraisemblablement".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Il faut, en toute vraisemblance, suivre la procédure B.	description=La phrase contient un terme inadapté : "vraisemblablement".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Selon toutes vraisemblances, il faut suivre la procédure B.	description=La phrase contient un terme inadapté : "vraisemblablement".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Suivre la procédure afin d'atteindre l'objectif.	description=La phrase contient un terme inadapté : "afin de".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Suivre la procédure afin que le moteur soit prêt.	description=La phrase contient un terme inadapté : "afin que".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'opérateur est obligé de mettre des gants.	description=La phrase contient un terme inadapté : "être obligé de".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'opérateur, obligé de mettre des gants, réalise la procédure.	description=La phrase contient un terme inadapté : "être obligé de".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'opérateur, obligé par la procédure, met des gants.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'opérateur est encouragé à mettre des gants.	description=La phrase contient un terme inadapté : "être encouragé à".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'opérateur, encouragé à mettre des gants, réalise la procédure.	description=La phrase contient un terme inadapté : "être encouragé à".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'opérateur, encouragé par ses collègues, réalise la procédure.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=En suivant, réaliser un arasage de biais sur le petit diamètre du support fixe (photo ci-dessous)	description=La phrase contient un terme inadapté : "en suivant,".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=En suivant la procédure, réaliser le montage.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Réaliser le montage en suivant la procédure.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Faire le montage grâce aux outils.	description=La phrase contient un terme inadapté : "grâce à".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Avant tout, vérifier le plan de montage.	description=La phrase contient un terme inadapté : "avant tout".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Avant tout changement, vérifier le plan de montage.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Vérifier le plan de montage avant tout.	description=La phrase contient un terme inadapté : "avant tout".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Vérifier le plan de montage avant tout changement.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Après tout : vérifier le plan de montage.	description=La phrase contient un terme inadapté : "après tout".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Après tout, vérifier le plan de montage.	description=La phrase contient un terme inadapté : "après tout".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Après tout changement, vérifier le plan de montage.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Vérifier le plan de montage après tout.	description=La phrase contient un terme inadapté : "après tout".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Vérifier le plan de montage après tout changement.	description=	severity=
##### fr / FR
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ranger les outils, par exemple les clés et les tournevis.	description=La phrase contient un terme inadapté : "par exemple".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ranger les outils (dans l'armoire), par exemple les clés et les tournevis.	description=La phrase contient un terme inadapté : "par exemple".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Ranger les outils (par exemple les clés et les tournevis).	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'employeur a l'obligation de prévenir ses salariés.	description=La phrase contient un terme inadapté : "avoir l'obligation".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'employeur a en outre l'obligation de prévenir ses salariés.	description=La phrase contient un terme inadapté : "en outre, avoir l'obligation".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'employeur a certaines obligations vis-à-vis des salariés.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'employeur a des obligations vis-à-vis des salariés.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'agent a pour obligation d'assurer la sécurité des données.	description=La phrase contient un terme inadapté : "avoir l'obligation".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=L'agent a essentiellement pour obligation d'assurer la sécurité des données.	description=La phrase contient un terme inadapté : "avoir l'obligation".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=En outre l'agent a pour obligation d'assurer la sécurité des données.	description=La phrase contient un terme inadapté : "en outre, avoir l'obligation".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=C'est à faire sans faute.	description=La phrase contient un terme inadapté : "être à + V".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Vérifier, c'est à-dire bien regarder.	description=La phrase contient un terme inadapté : "c'est-à-dire".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Les procédures sont en révision, c'est-à-dire qu'elles ne sont pas disponibles.	description=La phrase contient un terme inadapté : "c'est-à-dire".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Les procédures sont en révision. C'est à dire qu'elles ne sont pas disponibles.	description=La phrase contient un terme inadapté : "c'est-à-dire".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=La procédure est à dire à haute voix.	description=La phrase contient un terme inadapté : "être à + V".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=En réalité, c'est à l'employeur de vérifier.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Et c'est à faire rapidement.	description=La phrase contient un terme inadapté : "être à + V".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=La procédure est à suivre.	description=La phrase contient un terme inadapté : "être à + V".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Porter bien attention au danger.	description=La phrase contient un terme inadapté : "faire/prêter attention".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=faire/prêter attention au danger.	description=La phrase contient un terme inadapté : "faire/prêter attention".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Faire très attention au danger.	description=La phrase contient un terme inadapté : "faire/prêter attention".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Attention au danger.	description=La phrase contient un terme inadapté : "faire/prêter attention".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Faire attention.	description=La phrase contient un terme inadapté : "faire/prêter attention".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Attention.	description=	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Faire très attention.	description=La phrase contient un terme inadapté : "faire/prêter attention".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Faire vraiment très attention.	description=La phrase contient un terme inadapté : "faire/prêter attention".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Attention vraiment au danger.	description=La phrase contient un terme inadapté : "faire/prêter attention".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Adopter la bonne conduite grâce à la procédure.	description=La phrase contient un terme inadapté : "grâce à".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Adopter la bonne conduite grace aux procédures.	description=La phrase contient un terme inadapté : "grâce à".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Les protections sont inopérantes, et l'agent est à la merci d'une défaillance.	description=La phrase contient un terme inadapté : "à la merci de".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Les protections sont inopérantes, et l'agent est à la merci de la première défaillance venue.	description=La phrase contient un terme inadapté : "à la merci de".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Et merci d'appliquer la procédure.	description=La phrase contient un terme inadapté : "merci de".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Merci d'appliquer la procédure.	description=La phrase contient un terme inadapté : "merci de".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Par ailleurs, suivre la procédure.	description=La phrase contient un terme inadapté : "par ailleurs".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Utiliser préfèrentiellement la procédure 12.	description=La phrase contient un terme inadapté : "préférentiellement".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Utiliser préférentiellement la procédure 12.	description=La phrase contient un terme inadapté : "préférentiellement".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Utiliser de préférence la procédure 12.	description=La phrase contient un terme inadapté : "préférentiellement".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prèferentiellement, utiliser la procédure 12.	description=La phrase contient un terme inadapté : "préférentiellement".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=La procédure préférentielle est la 12.	description=La phrase contient un terme inadapté : "préférentiel".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prenez garde aux dangers.	description=La phrase contient un terme inadapté : "prendre garde à".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Prendre garde à la météo.	description=La phrase contient un terme inadapté : "prendre garde à".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Réaliser la procédure en prenant garde de ne pas se retrouver coincé.	description=La phrase contient un terme inadapté : "prendre garde à".	severity=
# TU inhibé car "prends" est taggué NC...	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Et prends garde d'arriver en retard.	description=La phrase contient un terme inadapté : "prendre garde à".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Mais malgré le mal qu'il se donne, la situation se dégrade.	description=La phrase contient un terme inadapté : "malgré".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Malgré tout le mal qu'il se donne, la situation se dégrade.	description=La phrase contient un terme inadapté : "malgré".	severity=
profile=instructions-test	lang=FR	ruleName=InadequatePhrasing	tag=	target_text=Malgré tout, réaliser la procédure.	description=La phrase contient un terme inadapté : "malgré tout".	severity=
